"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Lac-Metei (NO), Quebec","2016A00052489908","Persons","249","units","0","v1138981219","2114","0","","","","0"
"2021","Lac-Metei (NO), Quebec","2016A00052489908","Persons","249","units","0","v1138981219","2114","0","","","","0"
"2020","Réservoir-Dozois (NO), Quebec","2016A00052489910","Persons","249","units","0","v1138981220","2115","0","","","","0"
"2021","Réservoir-Dozois (NO), Quebec","2016A00052489910","Persons","249","units","0","v1138981220","2115","0","","","","0"
"2020","Lac-Granet (NO), Quebec","2016A00052489912","Persons","249","units","0","v1138981221","2116","0","","","","0"
"2021","Lac-Granet (NO), Quebec","2016A00052489912","Persons","249","units","0","v1138981221","2116","0","","","","0"
"2020","Mont-Apica (NO), Quebec","2016A00052493902","Persons","249","units","0","v1138981222","2117","0","","","","0"
"2021","Mont-Apica (NO), Quebec","2016A00052493902","Persons","249","units","0","v1138981222","2117","0","","","","0"
"2020","Lac-Moncouche (NO), Quebec","2016A00052493904","Persons","249","units","0","v1138981223","2118","0","","","","0"
"2021","Lac-Moncouche (NO), Quebec","2016A00052493904","Persons","249","units","0","v1138981223","2118","0","","","","0"
"2020","Lac-Achouakan (NO), Quebec","2016A00052493906","Persons","249","units","0","v1138981224","2119","0","","","","0"
"2021","Lac-Achouakan (NO), Quebec","2016A00052493906","Persons","249","units","0","v1138981224","2119","0","","","","0"
"2020","Belle-Rivière (NO), Quebec","2016A00052493908","Persons","249","units","0","v1138981225","2120","0","","","","0"
"2021","Belle-Rivière (NO), Quebec","2016A00052493908","Persons","249","units","0","v1138981225","2120","0","","","","0"
"2020","Lalemant (NO), Quebec","2016A00052494926","Persons","249","units","0","v1138981226","2121","0","","","","0"
"2021","Lalemant (NO), Quebec","2016A00052494926","Persons","249","units","0","v1138981226","2121","0","","","","0"
"2020","Lac-Ministuk (NO), Quebec","2016A00052494928","Persons","249","units","0","v1138981227","2122","47","","","","0"
"2021","Lac-Ministuk (NO), Quebec","2016A00052494928","Persons","249","units","0","v1138981227","2122","56","","","","0"
"2020","Mont-Valin (NO), Quebec","2016A00052494930","Persons","249","units","0","v1138981228","2123","5","","","","0"
"2021","Mont-Valin (NO), Quebec","2016A00052494930","Persons","249","units","0","v1138981228","2123","5","","","","0"
"2020","Rivière-Nipissis (NO), Quebec","2016A00052497902","Persons","249","units","0","v1138981229","2124","0","","","","0"
"2021","Rivière-Nipissis (NO), Quebec","2016A00052497902","Persons","249","units","0","v1138981229","2124","0","","","","0"
"2020","Caniapiscau (NO), Quebec","2016A00052497908","Persons","249","units","0","v1138981230","2125","0","","","","0"
"2021","Caniapiscau (NO), Quebec","2016A00052497908","Persons","249","units","0","v1138981230","2125","0","","","","0"
"2020","Lac-Juillet (NO), Quebec","2016A00052497912","Persons","249","units","0","v1138981231","2126","0","","","","0"
"2021","Lac-Juillet (NO), Quebec","2016A00052497912","Persons","249","units","0","v1138981231","2126","0","","","","0"
"2020","Lac-Vacher (NO), Quebec","2016A00052497914","Persons","249","units","0","v1138981232","2127","0","","","","0"
"2021","Lac-Vacher (NO), Quebec","2016A00052497914","Persons","249","units","0","v1138981232","2127","0","","","","0"
"2020","Lac-Jérôme (NO), Quebec","2016A00052498904","Persons","249","units","0","v1138981233","2128","0","","","","0"
"2021","Lac-Jérôme (NO), Quebec","2016A00052498904","Persons","249","units","0","v1138981233","2128","0","","","","0"
"2020","Petit-Mécatina (NO), Quebec","2016A00052498912","Persons","249","units","0","v1138981234","2129","0","","","","0"
"2021","Petit-Mécatina (NO), Quebec","2016A00052498912","Persons","249","units","0","v1138981234","2129","0","","","","0"
"2020","Waswanipi (VC), Quebec","2016A00052499010","Persons","249","units","0","v1138981235","2130","0","","","","0"
"2021","Waswanipi (VC), Quebec","2016A00052499010","Persons","249","units","0","v1138981235","2130","0","","","","0"
"2020","Mistissini (VC), Quebec","2016A00052499030","Persons","249","units","0","v1138981236","2131","0","","","","0"
"2021","Mistissini (VC), Quebec","2016A00052499030","Persons","249","units","0","v1138981236","2131","0","","","","0"
"2020","Waskaganish (VC), Quebec","2016A00052499035","Persons","249","units","0","v1138981237","2132","0","","","","0"
"2021","Waskaganish (VC), Quebec","2016A00052499035","Persons","249","units","0","v1138981237","2132","0","","","","0"
"2020","Nemaska (VC), Quebec","2016A00052499040","Persons","249","units","0","v1138981238","2133","0","","","","0"
"2021","Nemaska (VC), Quebec","2016A00052499040","Persons","249","units","0","v1138981238","2133","0","","","","0"
"2020","Eastmain (VC), Quebec","2016A00052499045","Persons","249","units","0","v1138981239","2134","0","","","","0"
"2021","Eastmain (VC), Quebec","2016A00052499045","Persons","249","units","0","v1138981239","2134","0","","","","0"
"2020","Wemindji (VC), Quebec","2016A00052499050","Persons","249","units","0","v1138981240","2135","0","","","","0"
"2021","Wemindji (VC), Quebec","2016A00052499050","Persons","249","units","0","v1138981240","2135","0","","","","0"
"2020","Chisasibi (VC), Quebec","2016A00052499055","Persons","249","units","0","v1138981241","2136","0","","","","0"
"2021","Chisasibi (VC), Quebec","2016A00052499055","Persons","249","units","0","v1138981241","2136","0","","","","0"
"2020","Kawawachikamach (VK), Quebec","2016A00052499065","Persons","249","units","0","v1138981242","2137","0","","","","0"
"2021","Kawawachikamach (VK), Quebec","2016A00052499065","Persons","249","units","0","v1138981242","2137","0","","","","0"
"2020","Whapmagoostui (VC), Quebec","2016A00052499070","Persons","249","units","0","v1138981243","2138","0","","","","0"
"2021","Whapmagoostui (VC), Quebec","2016A00052499070","Persons","249","units","0","v1138981243","2138","0","","","","0"
"2020","Kuujjuarapik (TI), Quebec","2016A00052499877","Persons","249","units","0","v1138981244","2139","0","","","","0"
"2021","Kuujjuarapik (TI), Quebec","2016A00052499877","Persons","249","units","0","v1138981244","2139","0","","","","0"
"2020","Umiujaq (TI), Quebec","2016A00052499878","Persons","249","units","0","v1138981245","2140","0","","","","0"
"2021","Umiujaq (TI), Quebec","2016A00052499878","Persons","249","units","0","v1138981245","2140","0","","","","0"
"2020","Inukjuak (TI), Quebec","2016A00052499879","Persons","249","units","0","v1138981246","2141","0","","","","0"
"2021","Inukjuak (TI), Quebec","2016A00052499879","Persons","249","units","0","v1138981246","2141","0","","","","0"
"2020","Akulivik (TI), Quebec","2016A00052499883","Persons","249","units","0","v1138981247","2142","0","","","","0"
"2021","Akulivik (TI), Quebec","2016A00052499883","Persons","249","units","0","v1138981247","2142","0","","","","0"
"2020","Salluit (TI), Quebec","2016A00052499887","Persons","249","units","0","v1138981248","2143","0","","","","0"
"2021","Salluit (TI), Quebec","2016A00052499887","Persons","249","units","0","v1138981248","2143","0","","","","0"
"2020","Kangiqsujuaq (TI), Quebec","2016A00052499888","Persons","249","units","0","v1138981249","2144","0","","","","0"
"2021","Kangiqsujuaq (TI), Quebec","2016A00052499888","Persons","249","units","0","v1138981249","2144","0","","","","0"
"2020","Quaqtaq (TI), Quebec","2016A00052499889","Persons","249","units","0","v1138981250","2145","0","","","","0"
"2021","Quaqtaq (TI), Quebec","2016A00052499889","Persons","249","units","0","v1138981250","2145","0","","","","0"
"2020","Kangirsuk (TI), Quebec","2016A00052499890","Persons","249","units","0","v1138981251","2146","0","","","","0"
"2021","Kangirsuk (TI), Quebec","2016A00052499890","Persons","249","units","0","v1138981251","2146","0","","","","0"
"2020","Aupaluk (TI), Quebec","2016A00052499891","Persons","249","units","0","v1138981252","2147","0","","","","0"
"2021","Aupaluk (TI), Quebec","2016A00052499891","Persons","249","units","0","v1138981252","2147","0","","","","0"
"2020","Tasiujaq (TI), Quebec","2016A00052499892","Persons","249","units","0","v1138981253","2148","0","","","","0"
"2021","Tasiujaq (TI), Quebec","2016A00052499892","Persons","249","units","0","v1138981253","2148","0","","","","0"
"2020","Kuujjuaq (TI), Quebec","2016A00052499893","Persons","249","units","0","v1138981254","2149","0","","","","0"
"2021","Kuujjuaq (TI), Quebec","2016A00052499893","Persons","249","units","0","v1138981254","2149","0","","","","0"
"2020","Kangiqsualujjuaq (TI), Quebec","2016A00052499894","Persons","249","units","0","v1138981255","2150","0","","","","0"
"2021","Kangiqsualujjuaq (TI), Quebec","2016A00052499894","Persons","249","units","0","v1138981255","2150","0","","","","0"
"2020","Ivujivik (TI), Quebec","2016A00052499895","Persons","249","units","0","v1138981256","2151","0","","","","0"
"2021","Ivujivik (TI), Quebec","2016A00052499895","Persons","249","units","0","v1138981256","2151","0","","","","0"
"2020","Rivière-Koksoak (NO), Quebec","2016A00052499902","Persons","249","units","0","v1138981257","2152","0","","","","0"
"2021","Rivière-Koksoak (NO), Quebec","2016A00052499902","Persons","249","units","0","v1138981257","2152","0","","","","0"
"2020","Baie-d'Hudson (NO), Quebec","2016A00052499904","Persons","249","units","0","v1138981258","2153","0","","","","0"
"2021","Baie-d'Hudson (NO), Quebec","2016A00052499904","Persons","249","units","0","v1138981258","2153","0","","","","0"
"2020","Toronto (C), Ontario","2016A00053520005","Persons","249","units","0","v1138981261","2156","2990856","","","","0"
"2021","Toronto (C), Ontario","2016A00053520005","Persons","249","units","0","v1138981261","2156","2974293","","","","0"
"2020","Ottawa (CV), Ontario","2016A00053506008","Persons","249","units","0","v1138981262","2157","1046260","","","","0"
"2021","Ottawa (CV), Ontario","2016A00053506008","Persons","249","units","0","v1138981262","2157","1054800","","","","0"
"2020","Mississauga (CY), Ontario","2016A00053521005","Persons","249","units","0","v1138981263","2158","772227","","","","0"
"2021","Mississauga (CY), Ontario","2016A00053521005","Persons","249","units","0","v1138981263","2158","769303","","","","0"
"2020","Brampton (CY), Ontario","2016A00053521010","Persons","249","units","0","v1138981264","2159","712502","","","","0"
"2021","Brampton (CY), Ontario","2016A00053521010","Persons","249","units","0","v1138981264","2159","721237","","","","0"
"2020","Hamilton (C), Ontario","2016A00053525005","Persons","249","units","0","v1138981265","2160","583354","","","","0"
"2021","Hamilton (C), Ontario","2016A00053525005","Persons","249","units","0","v1138981265","2160","587192","","","","0"
"2020","London (CY), Ontario","2016A00053539036","Persons","249","units","0","v1138981266","2161","430906","","","","0"
"2021","London (CY), Ontario","2016A00053539036","Persons","249","units","0","v1138981266","2161","434099","","","","0"
"2020","Markham (CY), Ontario","2016A00053519036","Persons","249","units","0","v1138981267","2162","349775","","","","0"
"2021","Markham (CY), Ontario","2016A00053519036","Persons","249","units","0","v1138981267","2162","348443","","","","0"
"2020","Vaughan (CY), Ontario","2016A00053519028","Persons","249","units","0","v1138981268","2163","330994","","","","0"
"2021","Vaughan (CY), Ontario","2016A00053519028","Persons","249","units","0","v1138981268","2163","333692","","","","0"
"2020","Kitchener (CY), Ontario","2016A00053530013","Persons","249","units","0","v1138981269","2164","268178","","","","0"
"2021","Kitchener (CY), Ontario","2016A00053530013","Persons","249","units","0","v1138981269","2164","270475","","","","0"
"2020","Windsor (CY), Ontario","2016A00053537039","Persons","249","units","0","v1138981270","2165","233779","","","","0"
"2021","Windsor (CY), Ontario","2016A00053537039","Persons","249","units","0","v1138981270","2165","230329","","","","0"
"2020","Richmond Hill (T), Ontario","2016A00053519038","Persons","249","units","0","v1138981271","2166","208237","","","","0"
"2021","Richmond Hill (T), Ontario","2016A00053519038","Persons","249","units","0","v1138981271","2166","209295","","","","0"
"2020","Oakville (T), Ontario","2016A00053524001","Persons","249","units","0","v1138981272","2167","217709","","","","0"
"2021","Oakville (T), Ontario","2016A00053524001","Persons","249","units","0","v1138981272","2167","221484","","","","0"
"2020","Burlington (CY), Ontario","2016A00053524002","Persons","249","units","0","v1138981273","2168","193620","","","","0"
"2021","Burlington (CY), Ontario","2016A00053524002","Persons","249","units","0","v1138981273","2168","193533","","","","0"
"2020","Greater Sudbury / Grand Sudbury (CV), Ontario","2016A00053553005","Persons","249","units","0","v1138981274","2169","169012","","","","0"
"2021","Greater Sudbury / Grand Sudbury (CV), Ontario","2016A00053553005","Persons","249","units","0","v1138981274","2169","169079","","","","0"
"2020","Oshawa (CY), Ontario","2016A00053518013","Persons","249","units","0","v1138981275","2170","179583","","","","0"
"2021","Oshawa (CY), Ontario","2016A00053518013","Persons","249","units","0","v1138981275","2170","181440","","","","0"
"2020","Barrie (CY), Ontario","2016A00053543042","Persons","249","units","0","v1138981276","2171","152105","","","","0"
"2021","Barrie (CY), Ontario","2016A00053543042","Persons","249","units","0","v1138981276","2171","153169","","","","0"
"2020","St. Catharines (CY), Ontario","2016A00053526053","Persons","249","units","0","v1138981277","2172","141973","","","","0"
"2021","St. Catharines (CY), Ontario","2016A00053526053","Persons","249","units","0","v1138981277","2172","141397","","","","0"
"2020","Guelph (CY), Ontario","2016A00053523008","Persons","249","units","0","v1138981278","2173","145584","","","","0"
"2021","Guelph (CY), Ontario","2016A00053523008","Persons","249","units","0","v1138981278","2173","146600","","","","0"
"2020","Cambridge (CY), Ontario","2016A00053530010","Persons","249","units","0","v1138981279","2174","142231","","","","0"
"2021","Cambridge (CY), Ontario","2016A00053530010","Persons","249","units","0","v1138981279","2174","143245","","","","0"
"2020","Whitby (T), Ontario","2016A00053518009","Persons","249","units","0","v1138981280","2175","140860","","","","0"
"2021","Whitby (T), Ontario","2016A00053518009","Persons","249","units","0","v1138981280","2175","145108","","","","0"
"2020","Kingston (CY), Ontario","2016A00053510010","Persons","249","units","0","v1138981281","2176","135754","","","","0"
"2021","Kingston (CY), Ontario","2016A00053510010","Persons","249","units","0","v1138981281","2176","135169","","","","0"
"2020","Ajax (T), Ontario","2016A00053518005","Persons","249","units","0","v1138981282","2177","132544","","","","0"
"2021","Ajax (T), Ontario","2016A00053518005","Persons","249","units","0","v1138981282","2177","134450","","","","0"
"2020","Milton (T), Ontario","2016A00053524009","Persons","249","units","0","v1138981283","2178","134908","","","","0"
"2021","Milton (T), Ontario","2016A00053524009","Persons","249","units","0","v1138981283","2178","138495","","","","0"
"2020","Thunder Bay (CY), Ontario","2016A00053558004","Persons","249","units","0","v1138981284","2179","112511","","","","0"
"2021","Thunder Bay (CY), Ontario","2016A00053558004","Persons","249","units","0","v1138981284","2179","110790","","","","0"
"2020","Waterloo (CY), Ontario","2016A00053530016","Persons","249","units","0","v1138981285","2180","122617","","","","0"
"2021","Waterloo (CY), Ontario","2016A00053530016","Persons","249","units","0","v1138981285","2180","123991","","","","0"
"2020","Chatham-Kent (MU), Ontario","2016A00053536020","Persons","249","units","0","v1138981286","2181","106652","","","","0"
"2021","Chatham-Kent (MU), Ontario","2016A00053536020","Persons","249","units","0","v1138981286","2181","107540","","","","0"
"2020","Brantford (CY), Ontario","2016A00053529006","Persons","249","units","0","v1138981287","2182","106699","","","","0"
"2021","Brantford (CY), Ontario","2016A00053529006","Persons","249","units","0","v1138981287","2182","107985","","","","0"
"2020","Clarington (MU), Ontario","2016A00053518017","Persons","249","units","0","v1138981288","2183","102218","","","","0"
"2021","Clarington (MU), Ontario","2016A00053518017","Persons","249","units","0","v1138981288","2183","104234","","","","0"
"2020","Pickering (CY), Ontario","2016A00053518001","Persons","249","units","0","v1138981289","2184","101424","","","","0"
"2021","Pickering (CY), Ontario","2016A00053518001","Persons","249","units","0","v1138981289","2184","103466","","","","0"
"2020","Niagara Falls (CY), Ontario","2016A00053526043","Persons","249","units","0","v1138981290","2185","96593","","","","0"
"2021","Niagara Falls (CY), Ontario","2016A00053526043","Persons","249","units","0","v1138981290","2185","96206","","","","0"
"2020","Newmarket (T), Ontario","2016A00053519048","Persons","249","units","0","v1138981291","2186","90371","","","","0"
"2021","Newmarket (T), Ontario","2016A00053519048","Persons","249","units","0","v1138981291","2186","90706","","","","0"
"2020","Peterborough (CY), Ontario","2016A00053515014","Persons","249","units","0","v1138981292","2187","86489","","","","0"
"2021","Peterborough (CY), Ontario","2016A00053515014","Persons","249","units","0","v1138981292","2187","85456","","","","0"
"2020","Kawartha Lakes (CY), Ontario","2016A00053516010","Persons","249","units","0","v1138981293","2188","81368","","","","0"
"2021","Kawartha Lakes (CY), Ontario","2016A00053516010","Persons","249","units","0","v1138981293","2188","82401","","","","0"
"2020","Sault Ste. Marie (CY), Ontario","2016A00053557061","Persons","249","units","0","v1138981294","2189","75677","","","","0"
"2021","Sault Ste. Marie (CY), Ontario","2016A00053557061","Persons","249","units","0","v1138981294","2189","74718","","","","0"
"2020","Sarnia (CY), Ontario","2016A00053538030","Persons","249","units","0","v1138981295","2190","74791","","","","0"
"2021","Sarnia (CY), Ontario","2016A00053538030","Persons","249","units","0","v1138981295","2190","74022","","","","0"
"2020","Caledon (T), Ontario","2016A00053521024","Persons","249","units","0","v1138981296","2191","77022","","","","0"
"2021","Caledon (T), Ontario","2016A00053521024","Persons","249","units","0","v1138981296","2191","80782","","","","0"
"2020","Norfolk County (CY), Ontario","2016A00053528052","Persons","249","units","0","v1138981297","2192","69518","","","","0"
"2021","Norfolk County (CY), Ontario","2016A00053528052","Persons","249","units","0","v1138981297","2192","70461","","","","0"
"2020","Halton Hills (T), Ontario","2016A00053524015","Persons","249","units","0","v1138981298","2193","65159","","","","0"
"2021","Halton Hills (T), Ontario","2016A00053524015","Persons","249","units","0","v1138981298","2193","65563","","","","0"
"2020","Aurora (T), Ontario","2016A00053519046","Persons","249","units","0","v1138981299","2194","63263","","","","0"
"2021","Aurora (T), Ontario","2016A00053519046","Persons","249","units","0","v1138981299","2194","63981","","","","0"
"2020","Welland (CY), Ontario","2016A00053526032","Persons","249","units","0","v1138981300","2195","56147","","","","0"
"2021","Welland (CY), Ontario","2016A00053526032","Persons","249","units","0","v1138981300","2195","56652","","","","0"
"2020","North Bay (CY), Ontario","2016A00053548044","Persons","249","units","0","v1138981301","2196","54068","","","","0"
"2021","North Bay (CY), Ontario","2016A00053548044","Persons","249","units","0","v1138981301","2196","54351","","","","0"
"2020","Belleville (CY), Ontario","2016A00053512005","Persons","249","units","0","v1138981302","2197","56056","","","","0"
"2021","Belleville (CY), Ontario","2016A00053512005","Persons","249","units","0","v1138981302","2197","56334","","","","0"
"2020","Cornwall (CY), Ontario","2016A00053501012","Persons","249","units","0","v1138981303","2198","48807","","","","0"
"2021","Cornwall (CY), Ontario","2016A00053501012","Persons","249","units","0","v1138981303","2198","48478","","","","0"
"2020","Whitchurch-Stouffville (T), Ontario","2016A00053519044","Persons","249","units","0","v1138981304","2199","50453","","","","0"
"2021","Whitchurch-Stouffville (T), Ontario","2016A00053519044","Persons","249","units","0","v1138981304","2199","52007","","","","0"
"2020","Haldimand County (CY), Ontario","2016A00053528018","Persons","249","units","0","v1138981305","2200","50537","","","","0"
"2021","Haldimand County (CY), Ontario","2016A00053528018","Persons","249","units","0","v1138981305","2200","51637","","","","0"
"2020","Georgina (T), Ontario","2016A00053519070","Persons","249","units","0","v1138981306","2201","48292","","","","0"
"2021","Georgina (T), Ontario","2016A00053519070","Persons","249","units","0","v1138981306","2201","49278","","","","0"
"2020","Quinte West (CY), Ontario","2016A00053512015","Persons","249","units","0","v1138981307","2202","46779","","","","0"
"2021","Quinte West (CY), Ontario","2016A00053512015","Persons","249","units","0","v1138981307","2202","46794","","","","0"
"2020","Timmins (CY), Ontario","2016A00053556027","Persons","249","units","0","v1138981308","2203","42453","","","","0"
"2021","Timmins (CY), Ontario","2016A00053556027","Persons","249","units","0","v1138981308","2203","42012","","","","0"
"2020","Woodstock (CY), Ontario","2016A00053532042","Persons","249","units","0","v1138981309","2204","46574","","","","0"
"2021","Woodstock (CY), Ontario","2016A00053532042","Persons","249","units","0","v1138981309","2204","47780","","","","0"
"2020","St. Thomas (CY), Ontario","2016A00053534021","Persons","249","units","0","v1138981310","2205","42585","","","","0"
"2021","St. Thomas (CY), Ontario","2016A00053534021","Persons","249","units","0","v1138981310","2205","43184","","","","0"
"2020","Lakeshore (T), Ontario","2016A00053537064","Persons","249","units","0","v1138981311","2206","40251","","","","0"
"2021","Lakeshore (T), Ontario","2016A00053537064","Persons","249","units","0","v1138981311","2206","40995","","","","0"
"2020","Innisfil (T), Ontario","2016A00053543017","Persons","249","units","0","v1138981312","2207","42031","","","","0"
"2021","Innisfil (T), Ontario","2016A00053543017","Persons","249","units","0","v1138981312","2207","43459","","","","0"
"2020","Brant (CY), Ontario","2016A00053529005","Persons","249","units","0","v1138981313","2208","39133","","","","0"
"2021","Brant (CY), Ontario","2016A00053529005","Persons","249","units","0","v1138981313","2208","40548","","","","0"
"2020","Bradford West Gwillimbury (T), Ontario","2016A00053543014","Persons","249","units","0","v1138981314","2209","44154","","","","0"
"2021","Bradford West Gwillimbury (T), Ontario","2016A00053543014","Persons","249","units","0","v1138981314","2209","45313","","","","0"
"2020","New Tecumseth (T), Ontario","2016A00053543007","Persons","249","units","0","v1138981315","2210","42851","","","","0"
"2021","New Tecumseth (T), Ontario","2016A00053543007","Persons","249","units","0","v1138981315","2210","44368","","","","0"
"2020","Stratford (CY), Ontario","2016A00053531011","Persons","249","units","0","v1138981316","2211","33908","","","","0"
"2021","Stratford (CY), Ontario","2016A00053531011","Persons","249","units","0","v1138981316","2211","34196","","","","0"
"2020","Orillia (CY), Ontario","2016A00053543052","Persons","249","units","0","v1138981317","2212","34032","","","","0"
"2021","Orillia (CY), Ontario","2016A00053543052","Persons","249","units","0","v1138981317","2212","34596","","","","0"
"2020","Fort Erie (T), Ontario","2016A00053526003","Persons","249","units","0","v1138981318","2213","32558","","","","0"
"2021","Fort Erie (T), Ontario","2016A00053526003","Persons","249","units","0","v1138981318","2213","32999","","","","0"
"2020","LaSalle (T), Ontario","2016A00053537034","Persons","249","units","0","v1138981319","2214","32927","","","","0"
"2021","LaSalle (T), Ontario","2016A00053537034","Persons","249","units","0","v1138981319","2214","33580","","","","0"
"2020","Orangeville (T), Ontario","2016A00053522014","Persons","249","units","0","v1138981320","2215","30649","","","","0"
"2021","Orangeville (T), Ontario","2016A00053522014","Persons","249","units","0","v1138981320","2215","30753","","","","0"
"2020","Centre Wellington (TP), Ontario","2016A00053523025","Persons","249","units","0","v1138981321","2216","31028","","","","0"
"2021","Centre Wellington (TP), Ontario","2016A00053523025","Persons","249","units","0","v1138981321","2216","32139","","","","0"
"2020","Leamington (MU), Ontario","2016A00053537003","Persons","249","units","0","v1138981322","2217","29448","","","","0"
"2021","Leamington (MU), Ontario","2016A00053537003","Persons","249","units","0","v1138981322","2217","29338","","","","0"
"2020","Grimsby (T), Ontario","2016A00053526065","Persons","249","units","0","v1138981323","2218","29231","","","","0"
"2021","Grimsby (T), Ontario","2016A00053526065","Persons","249","units","0","v1138981323","2218","29668","","","","0"
"2020","Woolwich (TP), Ontario","2016A00053530035","Persons","249","units","0","v1138981324","2219","27064","","","","0"
"2021","Woolwich (TP), Ontario","2016A00053530035","Persons","249","units","0","v1138981324","2219","27980","","","","0"
"2020","King (TP), Ontario","2016A00053519049","Persons","249","units","0","v1138981325","2220","27148","","","","0"
"2021","King (TP), Ontario","2016A00053519049","Persons","249","units","0","v1138981325","2220","27837","","","","0"
"2020","Prince Edward County (CY), Ontario","2016A00053513020","Persons","249","units","0","v1138981326","2221","25840","","","","0"
"2021","Prince Edward County (CY), Ontario","2016A00053513020","Persons","249","units","0","v1138981326","2221","26196","","","","0"
"2020","Clarence-Rockland (C), Ontario","2016A00053502036","Persons","249","units","0","v1138981327","2222","26749","","","","0"
"2021","Clarence-Rockland (C), Ontario","2016A00053502036","Persons","249","units","0","v1138981327","2222","27315","","","","0"
"2020","East Gwillimbury (T), Ontario","2016A00053519054","Persons","249","units","0","v1138981328","2223","32529","","","","0"
"2021","East Gwillimbury (T), Ontario","2016A00053519054","Persons","249","units","0","v1138981328","2223","34407","","","","0"
"2020","Lincoln (T), Ontario","2016A00053526057","Persons","249","units","0","v1138981329","2224","24784","","","","0"
"2021","Lincoln (T), Ontario","2016A00053526057","Persons","249","units","0","v1138981329","2224","25704","","","","0"
"2020","Tecumseh (T), Ontario","2016A00053537048","Persons","249","units","0","v1138981330","2225","23796","","","","0"
"2021","Tecumseh (T), Ontario","2016A00053537048","Persons","249","units","0","v1138981330","2225","23510","","","","0"
"2020","Amherstburg (T), Ontario","2016A00053537028","Persons","249","units","0","v1138981331","2226","23038","","","","0"
"2021","Amherstburg (T), Ontario","2016A00053537028","Persons","249","units","0","v1138981331","2226","23197","","","","0"
"2020","Collingwood (T), Ontario","2016A00053543031","Persons","249","units","0","v1138981332","2227","24618","","","","0"
"2021","Collingwood (T), Ontario","2016A00053543031","Persons","249","units","0","v1138981332","2227","25284","","","","0"
"2020","Kingsville (T), Ontario","2016A00053537013","Persons","249","units","0","v1138981333","2228","23353","","","","0"
"2021","Kingsville (T), Ontario","2016A00053537013","Persons","249","units","0","v1138981333","2228","23503","","","","0"
"2020","Scugog (TP), Ontario","2016A00053518020","Persons","249","units","0","v1138981334","2229","21915","","","","0"
"2021","Scugog (TP), Ontario","2016A00053518020","Persons","249","units","0","v1138981334","2229","22412","","","","0"
"2020","Owen Sound (CY), Ontario","2016A00053542059","Persons","249","units","0","v1138981335","2230","22322","","","","0"
"2021","Owen Sound (CY), Ontario","2016A00053542059","Persons","249","units","0","v1138981335","2230","21834","","","","0"
"2020","Brockville (CY), Ontario","2016A00053507015","Persons","249","units","0","v1138981336","2231","22065","","","","0"
"2021","Brockville (CY), Ontario","2016A00053507015","Persons","249","units","0","v1138981336","2231","21835","","","","0"
"2020","Essa (TP), Ontario","2016A00053543021","Persons","249","units","0","v1138981337","2232","24160","","","","0"
"2021","Essa (TP), Ontario","2016A00053543021","Persons","249","units","0","v1138981337","2232","24668","","","","0"
"2020","Oro-Medonte (TP), Ontario","2016A00053543023","Persons","249","units","0","v1138981338","2233","23374","","","","0"
"2021","Oro-Medonte (TP), Ontario","2016A00053543023","Persons","249","units","0","v1138981338","2233","23932","","","","0"
"2020","Uxbridge (TP), Ontario","2016A00053518029","Persons","249","units","0","v1138981339","2234","22202","","","","0"
"2021","Uxbridge (TP), Ontario","2016A00053518029","Persons","249","units","0","v1138981339","2234","22346","","","","0"
"2020","Strathroy-Caradoc (MU), Ontario","2016A00053539015","Persons","249","units","0","v1138981340","2235","22900","","","","0"
"2021","Strathroy-Caradoc (MU), Ontario","2016A00053539015","Persons","249","units","0","v1138981340","2235","23128","","","","0"
"2020","Wasaga Beach (T), Ontario","2016A00053543064","Persons","249","units","0","v1138981341","2236","23375","","","","0"
"2021","Wasaga Beach (T), Ontario","2016A00053543064","Persons","249","units","0","v1138981341","2236","24238","","","","0"
"2020","Wilmot (TP), Ontario","2016A00053530020","Persons","249","units","0","v1138981342","2237","21930","","","","0"
"2021","Wilmot (TP), Ontario","2016A00053530020","Persons","249","units","0","v1138981342","2237","21991","","","","0"
"2020","Essex (T), Ontario","2016A00053537016","Persons","249","units","0","v1138981343","2238","21314","","","","0"
"2021","Essex (T), Ontario","2016A00053537016","Persons","249","units","0","v1138981343","2238","21544","","","","0"
"2020","Huntsville (T), Ontario","2016A00053544042","Persons","249","units","0","v1138981344","2239","21800","","","","0"
"2021","Huntsville (T), Ontario","2016A00053544042","Persons","249","units","0","v1138981344","2239","22036","","","","0"
"2020","Cobourg (T), Ontario","2016A00053514021","Persons","249","units","0","v1138981345","2240","20386","","","","0"
"2021","Cobourg (T), Ontario","2016A00053514021","Persons","249","units","0","v1138981345","2240","20487","","","","0"
"2020","Springwater (TP), Ontario","2016A00053543009","Persons","249","units","0","v1138981346","2241","21448","","","","0"
"2021","Springwater (TP), Ontario","2016A00053543009","Persons","249","units","0","v1138981346","2241","21859","","","","0"
"2020","Thorold (CY), Ontario","2016A00053526037","Persons","249","units","0","v1138981347","2242","22174","","","","0"
"2021","Thorold (CY), Ontario","2016A00053526037","Persons","249","units","0","v1138981347","2242","23181","","","","0"
"2020","South Frontenac (TP), Ontario","2016A00053510020","Persons","249","units","0","v1138981348","2243","20123","","","","0"
